conversation_id,turn,role,intent,message
c4257cee-ac96-4413-81ca-600c506ef919,10.0,user,relationship,friendship tips
c4257cee-ac96-4413-81ca-600c506ef919,10.5,bot,relationship,"Sure, let me help you with that!"
22e7d672-1be4-43a0-aeff-5f497a86699d,1.0,user,projects,best coding project?
22e7d672-1be4-43a0-aeff-5f497a86699d,1.5,bot,projects,"Sure, let me help you with that!"
22e7d672-1be4-43a0-aeff-5f497a86699d,2.0,user,career,how to choose career?
22e7d672-1be4-43a0-aeff-5f497a86699d,2.5,bot,career,"Sure, let me help you with that!"
22e7d672-1be4-43a0-aeff-5f497a86699d,3.0,user,general,tell me something interesting
22e7d672-1be4-43a0-aeff-5f497a86699d,3.5,bot,general,"Sure, let me help you with that!"
22e7d672-1be4-43a0-aeff-5f497a86699d,4.0,user,college,tips for engineering students
22e7d672-1be4-43a0-aeff-5f497a86699d,4.5,bot,college,"Sure, let me help you with that!"
22e7d672-1be4-43a0-aeff-5f497a86699d,5.0,user,music,suggest songs
22e7d672-1be4-43a0-aeff-5f497a86699d,5.5,bot,music,"Sure, let me help you with that!"
22e7d672-1be4-43a0-aeff-5f497a86699d,6.0,user,resume,how to write resume?
22e7d672-1be4-43a0-aeff-5f497a86699d,6.5,bot,resume,"Sure, let me help you with that!"
22e7d672-1be4-43a0-aeff-5f497a86699d,7.0,user,productivity,how to focus?
22e7d672-1be4-43a0-aeff-5f497a86699d,7.5,bot,productivity,"Sure, let me help you with that!"
22e7d672-1be4-43a0-aeff-5f497a86699d,8.0,user,habits,how to break bad habits?
22e7d672-1be4-43a0-aeff-5f497a86699d,8.5,bot,habits,"Sure, let me help you with that!"
22e7d672-1be4-43a0-aeff-5f497a86699d,9.0,user,history,who discovered america?
22e7d672-1be4-43a0-aeff-5f497a86699d,9.5,bot,history,"Sure, let me help you with that!"
319cac39-679c-41ce-8df3-b5db70cb9fa0,1.0,user,news,latest news please
319cac39-679c-41ce-8df3-b5db70cb9fa0,1.5,bot,news,"Sure, let me help you with that!"
319cac39-679c-41ce-8df3-b5db70cb9fa0,2.0,user,food,best snacks?
319cac39-679c-41ce-8df3-b5db70cb9fa0,2.5,bot,food,"Sure, let me help you with that!"
319cac39-679c-41ce-8df3-b5db70cb9fa0,3.0,user,sleep,better sleep hacks
319cac39-679c-41ce-8df3-b5db70cb9fa0,3.5,bot,sleep,"Sure, let me help you with that!"
319cac39-679c-41ce-8df3-b5db70cb9fa0,4.0,user,coding,what is recursion?
319cac39-679c-41ce-8df3-b5db70cb9fa0,4.5,bot,coding,"Sure, let me help you with that!"
319cac39-679c-41ce-8df3-b5db70cb9fa0,5.0,user,networking,how router works?
319cac39-679c-41ce-8df3-b5db70cb9fa0,5.5,bot,networking,"Sure, let me help you with that!"
319cac39-679c-41ce-8df3-b5db70cb9fa0,6.0,user,quotes,inspirational quote please
319cac39-679c-41ce-8df3-b5db70cb9fa0,6.5,bot,quotes,"Sure, let me help you with that!"
319cac39-679c-41ce-8df3-b5db70cb9fa0,7.0,user,relationship,friendship tips
319cac39-679c-41ce-8df3-b5db70cb9fa0,7.5,bot,relationship,"Sure, let me help you with that!"
319cac39-679c-41ce-8df3-b5db70cb9fa0,8.0,user,greeting,good evening
319cac39-679c-41ce-8df3-b5db70cb9fa0,8.5,bot,greeting,Hello! How can I assist you?
319cac39-679c-41ce-8df3-b5db70cb9fa0,9.0,user,cloud,what is cloud computing?
319cac39-679c-41ce-8df3-b5db70cb9fa0,9.5,bot,cloud,"Sure, let me help you with that!"
09c9a6b7-391a-4755-9930-224586824090,1.0,user,news,breaking headlines
09c9a6b7-391a-4755-9930-224586824090,1.5,bot,news,"Sure, let me help you with that!"
09c9a6b7-391a-4755-9930-224586824090,2.0,user,projects,final year project ideas
09c9a6b7-391a-4755-9930-224586824090,2.5,bot,projects,"Sure, let me help you with that!"
09c9a6b7-391a-4755-9930-224586824090,3.0,user,news,breaking headlines
09c9a6b7-391a-4755-9930-224586824090,3.5,bot,news,"Sure, let me help you with that!"
d2926d7b-a566-4c25-ae58-49392d6a6729,1.0,user,psychology,human behavior tips?
d2926d7b-a566-4c25-ae58-49392d6a6729,1.5,bot,psychology,"Sure, let me help you with that!"
d2926d7b-a566-4c25-ae58-49392d6a6729,2.0,user,college,tips for engineering students
d2926d7b-a566-4c25-ae58-49392d6a6729,2.5,bot,college,"Sure, let me help you with that!"
d2926d7b-a566-4c25-ae58-49392d6a6729,3.0,user,life,life advice
d2926d7b-a566-4c25-ae58-49392d6a6729,3.5,bot,life,"Sure, let me help you with that!"
d2926d7b-a566-4c25-ae58-49392d6a6729,4.0,user,education,explain machine learning
d2926d7b-a566-4c25-ae58-49392d6a6729,4.5,bot,education,Let's learn something new!
d2926d7b-a566-4c25-ae58-49392d6a6729,5.0,user,education,what is python?
d2926d7b-a566-4c25-ae58-49392d6a6729,5.5,bot,education,Let's learn something new!
d2926d7b-a566-4c25-ae58-49392d6a6729,6.0,user,shopping,best deals today?
d2926d7b-a566-4c25-ae58-49392d6a6729,6.5,bot,shopping,"Sure, let me help you with that!"
2f472f37-17a7-4820-81c5-767b99fe6b84,1.0,user,networking,how router works?
2f472f37-17a7-4820-81c5-767b99fe6b84,1.5,bot,networking,"Sure, let me help you with that!"
2f472f37-17a7-4820-81c5-767b99fe6b84,2.0,user,weather,tell me today's temperature
2f472f37-17a7-4820-81c5-767b99fe6b84,2.5,bot,weather,The weather looks nice today!
2f472f37-17a7-4820-81c5-767b99fe6b84,3.0,user,news,latest news please
2f472f37-17a7-4820-81c5-767b99fe6b84,3.5,bot,news,"Sure, let me help you with that!"
2f472f37-17a7-4820-81c5-767b99fe6b84,4.0,user,salary,negotiate salary?
2f472f37-17a7-4820-81c5-767b99fe6b84,4.5,bot,salary,"Sure, let me help you with that!"
2f472f37-17a7-4820-81c5-767b99fe6b84,5.0,user,farewell,talk to you soon
2f472f37-17a7-4820-81c5-767b99fe6b84,5.5,bot,farewell,Goodbye! Have a great day!
2f472f37-17a7-4820-81c5-767b99fe6b84,6.0,user,coding_errors,fix this error
2f472f37-17a7-4820-81c5-767b99fe6b84,6.5,bot,coding_errors,"Sure, let me help you with that!"
38ec85b7-5a2f-4773-9c10-e9a60756dacb,1.0,user,marketing,digital marketing tips?
38ec85b7-5a2f-4773-9c10-e9a60756dacb,1.5,bot,marketing,"Sure, let me help you with that!"
38ec85b7-5a2f-4773-9c10-e9a60756dacb,2.0,user,salary,which job high paying?
38ec85b7-5a2f-4773-9c10-e9a60756dacb,2.5,bot,salary,"Sure, let me help you with that!"
38ec85b7-5a2f-4773-9c10-e9a60756dacb,3.0,user,life,what is purpose of life?
38ec85b7-5a2f-4773-9c10-e9a60756dacb,3.5,bot,life,"Sure, let me help you with that!"
38ec85b7-5a2f-4773-9c10-e9a60756dacb,4.0,user,projects,best coding project?
38ec85b7-5a2f-4773-9c10-e9a60756dacb,4.5,bot,projects,"Sure, let me help you with that!"
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,1.0,user,ml,difference between ml and dl?
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,1.5,bot,ml,"Sure, let me help you with that!"
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,2.0,user,fitness,workout routine?
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,2.5,bot,fitness,"Sure, let me help you with that!"
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,3.0,user,philosophy,meaning of existence
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,3.5,bot,philosophy,"Sure, let me help you with that!"
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,4.0,user,health,tips for good health
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,4.5,bot,health,"Sure, let me help you with that!"
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,5.0,user,motivation_strong,i need strong motivation
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,5.5,bot,motivation_strong,"Sure, let me help you with that!"
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,6.0,user,food,best snacks?
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,6.5,bot,food,"Sure, let me help you with that!"
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,7.0,user,food,suggest lunch
3d8a2fcb-20b8-45c6-ae66-46e1dc71c335,7.5,bot,food,"Sure, let me help you with that!"
5dd22e92-6526-4a92-adc7-1faaec4d2090,1.0,user,weather,tell me today's temperature
5dd22e92-6526-4a92-adc7-1faaec4d2090,1.5,bot,weather,The weather looks nice today!
5dd22e92-6526-4a92-adc7-1faaec4d2090,2.0,user,health,tips for good health
5dd22e92-6526-4a92-adc7-1faaec4d2090,2.5,bot,health,"Sure, let me help you with that!"
5dd22e92-6526-4a92-adc7-1faaec4d2090,3.0,user,coding_errors,fix this error
5dd22e92-6526-4a92-adc7-1faaec4d2090,3.5,bot,coding_errors,"Sure, let me help you with that!"
5dd22e92-6526-4a92-adc7-1faaec4d2090,4.0,user,travel,cheap flights?
5dd22e92-6526-4a92-adc7-1faaec4d2090,4.5,bot,travel,"Sure, let me help you with that!"
5dd22e92-6526-4a92-adc7-1faaec4d2090,5.0,user,philosophy,meaning of existence
5dd22e92-6526-4a92-adc7-1faaec4d2090,5.5,bot,philosophy,"Sure, let me help you with that!"
5dd22e92-6526-4a92-adc7-1faaec4d2090,6.0,user,sleep,better sleep hacks
5dd22e92-6526-4a92-adc7-1faaec4d2090,6.5,bot,sleep,"Sure, let me help you with that!"
5dd22e92-6526-4a92-adc7-1faaec4d2090,7.0,user,education,what is an algorithm?
5dd22e92-6526-4a92-adc7-1faaec4d2090,7.5,bot,education,Let's learn something new!
5dd22e92-6526-4a92-adc7-1faaec4d2090,8.0,user,study,best way to learn?
5dd22e92-6526-4a92-adc7-1faaec4d2090,8.5,bot,study,"Sure, let me help you with that!"
5dd22e92-6526-4a92-adc7-1faaec4d2090,9.0,user,farewell,goodbye
5dd22e92-6526-4a92-adc7-1faaec4d2090,9.5,bot,farewell,Goodbye! Have a great day!
730f4ef9-d578-4c0f-b7e8-72785ee14226,1.0,user,networking,what is ip address?
730f4ef9-d578-4c0f-b7e8-72785ee14226,1.5,bot,networking,"Sure, let me help you with that!"
730f4ef9-d578-4c0f-b7e8-72785ee14226,2.0,user,study,focus tips
730f4ef9-d578-4c0f-b7e8-72785ee14226,2.5,bot,study,"Sure, let me help you with that!"
730f4ef9-d578-4c0f-b7e8-72785ee14226,3.0,user,projects,final year project ideas
730f4ef9-d578-4c0f-b7e8-72785ee14226,3.5,bot,projects,"Sure, let me help you with that!"
5125946e-8fca-4694-9f0f-2135ef0856c1,1.0,user,quotes,life quote
5125946e-8fca-4694-9f0f-2135ef0856c1,1.5,bot,quotes,"Sure, let me help you with that!"
5125946e-8fca-4694-9f0f-2135ef0856c1,2.0,user,salary,which job high paying?
5125946e-8fca-4694-9f0f-2135ef0856c1,2.5,bot,salary,"Sure, let me help you with that!"
5125946e-8fca-4694-9f0f-2135ef0856c1,3.0,user,math,solve equation
5125946e-8fca-4694-9f0f-2135ef0856c1,3.5,bot,math,"Sure, let me help you with that!"
5125946e-8fca-4694-9f0f-2135ef0856c1,4.0,user,coding,how to debug?
5125946e-8fca-4694-9f0f-2135ef0856c1,4.5,bot,coding,"Sure, let me help you with that!"
5125946e-8fca-4694-9f0f-2135ef0856c1,5.0,user,cloud,what is cloud computing?
5125946e-8fca-4694-9f0f-2135ef0856c1,5.5,bot,cloud,"Sure, let me help you with that!"
5125946e-8fca-4694-9f0f-2135ef0856c1,6.0,user,business,how to start business?
5125946e-8fca-4694-9f0f-2135ef0856c1,6.5,bot,business,"Sure, let me help you with that!"
5125946e-8fca-4694-9f0f-2135ef0856c1,7.0,user,entertainment,top songs today
5125946e-8fca-4694-9f0f-2135ef0856c1,7.5,bot,entertainment,"Sure, let me help you with that!"
5125946e-8fca-4694-9f0f-2135ef0856c1,8.0,user,ios,best ios apps?
5125946e-8fca-4694-9f0f-2135ef0856c1,8.5,bot,ios,"Sure, let me help you with that!"
5125946e-8fca-4694-9f0f-2135ef0856c1,9.0,user,quotes,life quote
5125946e-8fca-4694-9f0f-2135ef0856c1,9.5,bot,quotes,"Sure, let me help you with that!"
e56e2050-1504-4711-b3dd-511ae036fe4d,1.0,user,cloud,what is cloud computing?
e56e2050-1504-4711-b3dd-511ae036fe4d,1.5,bot,cloud,"Sure, let me help you with that!"
e56e2050-1504-4711-b3dd-511ae036fe4d,2.0,user,travel,cheap flights?
e56e2050-1504-4711-b3dd-511ae036fe4d,2.5,bot,travel,"Sure, let me help you with that!"
e56e2050-1504-4711-b3dd-511ae036fe4d,3.0,user,ai,explain neural networks
e56e2050-1504-4711-b3dd-511ae036fe4d,3.5,bot,ai,"Sure, let me help you with that!"
692917e4-298a-4461-91b6-69a24a99f242,1.0,user,news,breaking headlines
692917e4-298a-4461-91b6-69a24a99f242,1.5,bot,news,"Sure, let me help you with that!"
692917e4-298a-4461-91b6-69a24a99f242,2.0,user,ml,explain svm
692917e4-298a-4461-91b6-69a24a99f242,2.5,bot,ml,"Sure, let me help you with that!"
692917e4-298a-4461-91b6-69a24a99f242,3.0,user,coding_errors,why code not running?
692917e4-298a-4461-91b6-69a24a99f242,3.5,bot,coding_errors,"Sure, let me help you with that!"
692917e4-298a-4461-91b6-69a24a99f242,4.0,user,cloud,what is cloud computing?
692917e4-298a-4461-91b6-69a24a99f242,4.5,bot,cloud,"Sure, let me help you with that!"
9ea34732-0978-4d3d-b3ca-4ce2706840b3,1.0,user,projects,final year project ideas
9ea34732-0978-4d3d-b3ca-4ce2706840b3,1.5,bot,projects,"Sure, let me help you with that!"
9ea34732-0978-4d3d-b3ca-4ce2706840b3,2.0,user,projects,best coding project?
9ea34732-0978-4d3d-b3ca-4ce2706840b3,2.5,bot,projects,"Sure, let me help you with that!"
9ea34732-0978-4d3d-b3ca-4ce2706840b3,3.0,user,habits,how to break bad habits?
9ea34732-0978-4d3d-b3ca-4ce2706840b3,3.5,bot,habits,"Sure, let me help you with that!"
9ea34732-0978-4d3d-b3ca-4ce2706840b3,4.0,user,interview,hr questions?
9ea34732-0978-4d3d-b3ca-4ce2706840b3,4.5,bot,interview,"Sure, let me help you with that!"
caefb16e-4729-4b07-a75e-bd608246e678,1.0,user,farewell,see you later
caefb16e-4729-4b07-a75e-bd608246e678,1.5,bot,farewell,Goodbye! Have a great day!
caefb16e-4729-4b07-a75e-bd608246e678,2.0,user,technology,best programming language?
caefb16e-4729-4b07-a75e-bd608246e678,2.5,bot,technology,"Sure, let me help you with that!"
caefb16e-4729-4b07-a75e-bd608246e678,3.0,user,coding,how to debug?
caefb16e-4729-4b07-a75e-bd608246e678,3.5,bot,coding,"Sure, let me help you with that!"
caefb16e-4729-4b07-a75e-bd608246e678,4.0,user,science,explain gravity
caefb16e-4729-4b07-a75e-bd608246e678,4.5,bot,science,"Sure, let me help you with that!"
052f6ca2-e571-44a5-8736-180dad7abaab,1.0,user,study,focus tips
052f6ca2-e571-44a5-8736-180dad7abaab,1.5,bot,study,"Sure, let me help you with that!"
052f6ca2-e571-44a5-8736-180dad7abaab,2.0,user,science,what is energy?
052f6ca2-e571-44a5-8736-180dad7abaab,2.5,bot,science,"Sure, let me help you with that!"
052f6ca2-e571-44a5-8736-180dad7abaab,3.0,user,gaming,latest gaming news
052f6ca2-e571-44a5-8736-180dad7abaab,3.5,bot,gaming,"Sure, let me help you with that!"
052f6ca2-e571-44a5-8736-180dad7abaab,4.0,user,motivation_strong,i need strong motivation
052f6ca2-e571-44a5-8736-180dad7abaab,4.5,bot,motivation_strong,"Sure, let me help you with that!"
a354e1a5-4e29-43e5-83ed-161a22f614c9,1.0,user,general,tell me something interesting
a354e1a5-4e29-43e5-83ed-161a22f614c9,1.5,bot,general,"Sure, let me help you with that!"
a354e1a5-4e29-43e5-83ed-161a22f614c9,2.0,user,math,what is calculus?
a354e1a5-4e29-43e5-83ed-161a22f614c9,2.5,bot,math,"Sure, let me help you with that!"
a354e1a5-4e29-43e5-83ed-161a22f614c9,3.0,user,psychology,how to reduce stress?
a354e1a5-4e29-43e5-83ed-161a22f614c9,3.5,bot,psychology,"Sure, let me help you with that!"
a354e1a5-4e29-43e5-83ed-161a22f614c9,4.0,user,food,suggest lunch
a354e1a5-4e29-43e5-83ed-161a22f614c9,4.5,bot,food,"Sure, let me help you with that!"
a354e1a5-4e29-43e5-83ed-161a22f614c9,5.0,user,ai,what is llm?
a354e1a5-4e29-43e5-83ed-161a22f614c9,5.5,bot,ai,"Sure, let me help you with that!"
a354e1a5-4e29-43e5-83ed-161a22f614c9,6.0,user,communication,how to speak confidently?
a354e1a5-4e29-43e5-83ed-161a22f614c9,6.5,bot,communication,"Sure, let me help you with that!"
a354e1a5-4e29-43e5-83ed-161a22f614c9,7.0,user,interview,interview tips?
a354e1a5-4e29-43e5-83ed-161a22f614c9,7.5,bot,interview,"Sure, let me help you with that!"
a354e1a5-4e29-43e5-83ed-161a22f614c9,8.0,user,salary,negotiate salary?
a354e1a5-4e29-43e5-83ed-161a22f614c9,8.5,bot,salary,"Sure, let me help you with that!"
d35ed2e6-aee9-4bc0-9d6f-827495c20365,1.0,user,farewell,talk to you soon
d35ed2e6-aee9-4bc0-9d6f-827495c20365,1.5,bot,farewell,Goodbye! Have a great day!
d35ed2e6-aee9-4bc0-9d6f-827495c20365,2.0,user,ai,what is llm?
d35ed2e6-aee9-4bc0-9d6f-827495c20365,2.5,bot,ai,"Sure, let me help you with that!"
d35ed2e6-aee9-4bc0-9d6f-827495c20365,3.0,user,news,breaking headlines
d35ed2e6-aee9-4bc0-9d6f-827495c20365,3.5,bot,news,"Sure, let me help you with that!"
d35ed2e6-aee9-4bc0-9d6f-827495c20365,4.0,user,health,how to stay fit?
d35ed2e6-aee9-4bc0-9d6f-827495c20365,4.5,bot,health,"Sure, let me help you with that!"
d35ed2e6-aee9-4bc0-9d6f-827495c20365,5.0,user,marketing,digital marketing tips?
d35ed2e6-aee9-4bc0-9d6f-827495c20365,5.5,bot,marketing,"Sure, let me help you with that!"
d35ed2e6-aee9-4bc0-9d6f-827495c20365,6.0,user,weather,tell me today's temperature
d35ed2e6-aee9-4bc0-9d6f-827495c20365,6.5,bot,weather,The weather looks nice today!
d35ed2e6-aee9-4bc0-9d6f-827495c20365,7.0,user,travel,best places to visit?
d35ed2e6-aee9-4bc0-9d6f-827495c20365,7.5,bot,travel,"Sure, let me help you with that!"
d35ed2e6-aee9-4bc0-9d6f-827495c20365,8.0,user,motivation_strong,i need strong motivation
d35ed2e6-aee9-4bc0-9d6f-827495c20365,8.5,bot,motivation_strong,"Sure, let me help you with that!"
d35ed2e6-aee9-4bc0-9d6f-827495c20365,9.0,user,education,explain machine learning
d35ed2e6-aee9-4bc0-9d6f-827495c20365,9.5,bot,education,Let's learn something new!
d35ed2e6-aee9-4bc0-9d6f-827495c20365,10.0,user,psychology,how to reduce stress?
d35ed2e6-aee9-4bc0-9d6f-827495c20365,10.5,bot,psychology,"Sure, let me help you with that!"
4b64c37f-1056-4bf4-bc16-550535aee7ad,1.0,user,ios,iphone tips?
4b64c37f-1056-4bf4-bc16-550535aee7ad,1.5,bot,ios,"Sure, let me help you with that!"
4b64c37f-1056-4bf4-bc16-550535aee7ad,2.0,user,college,tips for engineering students
4b64c37f-1056-4bf4-bc16-550535aee7ad,2.5,bot,college,"Sure, let me help you with that!"
4b64c37f-1056-4bf4-bc16-550535aee7ad,3.0,user,books,book summary
4b64c37f-1056-4bf4-bc16-550535aee7ad,3.5,bot,books,"Sure, let me help you with that!"
4b64c37f-1056-4bf4-bc16-550535aee7ad,4.0,user,coding,what is recursion?
4b64c37f-1056-4bf4-bc16-550535aee7ad,4.5,bot,coding,"Sure, let me help you with that!"
4b64c37f-1056-4bf4-bc16-550535aee7ad,5.0,user,geography,largest country?
4b64c37f-1056-4bf4-bc16-550535aee7ad,5.5,bot,geography,"Sure, let me help you with that!"
4b64c37f-1056-4bf4-bc16-550535aee7ad,6.0,user,projects,final year project ideas
4b64c37f-1056-4bf4-bc16-550535aee7ad,6.5,bot,projects,"Sure, let me help you with that!"
e6e68c86-9bc3-487b-a73e-f5260d797331,1.0,user,interview,interview tips?
e6e68c86-9bc3-487b-a73e-f5260d797331,1.5,bot,interview,"Sure, let me help you with that!"
e6e68c86-9bc3-487b-a73e-f5260d797331,2.0,user,ai,what is llm?
e6e68c86-9bc3-487b-a73e-f5260d797331,2.5,bot,ai,"Sure, let me help you with that!"
e6e68c86-9bc3-487b-a73e-f5260d797331,3.0,user,salary,which job high paying?
e6e68c86-9bc3-487b-a73e-f5260d797331,3.5,bot,salary,"Sure, let me help you with that!"
e6e68c86-9bc3-487b-a73e-f5260d797331,4.0,user,finance,stock market today?
e6e68c86-9bc3-487b-a73e-f5260d797331,4.5,bot,finance,"Sure, let me help you with that!"
e6e68c86-9bc3-487b-a73e-f5260d797331,5.0,user,ai,explain neural networks
e6e68c86-9bc3-487b-a73e-f5260d797331,5.5,bot,ai,"Sure, let me help you with that!"
e6e68c86-9bc3-487b-a73e-f5260d797331,6.0,user,salary,negotiate salary?
e6e68c86-9bc3-487b-a73e-f5260d797331,6.5,bot,salary,"Sure, let me help you with that!"
5e2685ed-ea13-48a1-a84d-fc6999daa032,1.0,user,study,focus tips
5e2685ed-ea13-48a1-a84d-fc6999daa032,1.5,bot,study,"Sure, let me help you with that!"
5e2685ed-ea13-48a1-a84d-fc6999daa032,2.0,user,general,tell me something interesting
5e2685ed-ea13-48a1-a84d-fc6999daa032,2.5,bot,general,"Sure, let me help you with that!"
5e2685ed-ea13-48a1-a84d-fc6999daa032,3.0,user,entertainment,suggest movies
5e2685ed-ea13-48a1-a84d-fc6999daa032,3.5,bot,entertainment,"Sure, let me help you with that!"
5e2685ed-ea13-48a1-a84d-fc6999daa032,4.0,user,health,tips for good health
5e2685ed-ea13-48a1-a84d-fc6999daa032,4.5,bot,health,"Sure, let me help you with that!"
5e2685ed-ea13-48a1-a84d-fc6999daa032,5.0,user,relationship,friendship tips
5e2685ed-ea13-48a1-a84d-fc6999daa032,5.5,bot,relationship,"Sure, let me help you with that!"
5e2685ed-ea13-48a1-a84d-fc6999daa032,6.0,user,coding,what is recursion?
5e2685ed-ea13-48a1-a84d-fc6999daa032,6.5,bot,coding,"Sure, let me help you with that!"
5e2685ed-ea13-48a1-a84d-fc6999daa032,7.0,user,networking,what is ip address?
5e2685ed-ea13-48a1-a84d-fc6999daa032,7.5,bot,networking,"Sure, let me help you with that!"
51993855-0056-471d-9d12-386e2fcbcda0,1.0,user,history,who discovered america?
51993855-0056-471d-9d12-386e2fcbcda0,1.5,bot,history,"Sure, let me help you with that!"
51993855-0056-471d-9d12-386e2fcbcda0,2.0,user,career,how to choose career?
51993855-0056-471d-9d12-386e2fcbcda0,2.5,bot,career,"Sure, let me help you with that!"
51993855-0056-471d-9d12-386e2fcbcda0,3.0,user,science,what is energy?
51993855-0056-471d-9d12-386e2fcbcda0,3.5,bot,science,"Sure, let me help you with that!"
51993855-0056-471d-9d12-386e2fcbcda0,4.0,user,farewell,bye
51993855-0056-471d-9d12-386e2fcbcda0,4.5,bot,farewell,Goodbye! Have a great day!
51993855-0056-471d-9d12-386e2fcbcda0,5.0,user,health,tips for good health
51993855-0056-471d-9d12-386e2fcbcda0,5.5,bot,health,"Sure, let me help you with that!"
51993855-0056-471d-9d12-386e2fcbcda0,6.0,user,psychology,how to reduce stress?
51993855-0056-471d-9d12-386e2fcbcda0,6.5,bot,psychology,"Sure, let me help you with that!"
51993855-0056-471d-9d12-386e2fcbcda0,7.0,user,security,how to stay safe online?
51993855-0056-471d-9d12-386e2fcbcda0,7.5,bot,security,"Sure, let me help you with that!"
2aade01f-2af6-43cb-9251-da55d6d4da86,1.0,user,salary,negotiate salary?
2aade01f-2af6-43cb-9251-da55d6d4da86,1.5,bot,salary,"Sure, let me help you with that!"
2aade01f-2af6-43cb-9251-da55d6d4da86,2.0,user,music,best singers
2aade01f-2af6-43cb-9251-da55d6d4da86,2.5,bot,music,"Sure, let me help you with that!"
2aade01f-2af6-43cb-9251-da55d6d4da86,3.0,user,psychology,how to reduce stress?
